,word,frequency
428,usually,2
429,hours,2
430,done,2
431,found,2
432,soup,2
433,cozy,2
434,something,2
435,st,2
436,louis,2
437,unique,2
438,seat,2
439,pasta,2
440,sunshine,2
441,delivered,2
442,surprise,2
443,craving,2
444,outstanding,2
445,shopping,2
446,register,2
447,music,2
448,prompt,2
449,late,2
450,though,2
451,meats,2
452,pass,2
453,although,2
454,reservations,2
455,phone,2
456,professional,2
457,absolutely,2
458,used,2
459,amount,2
460,keep,2
461,downtown,2
462,onions,2
463,locations,2
464,bagels,2
465,bigger,2
466,twice,2
467,making,2
468,others,2
469,may,2
470,size,2
471,weekend,2
472,standing,2
473,window,2
474,yum,2
475,ourselves,2
476,tasted,2
477,pad,2
478,thai,2
479,bagel,2
480,include,2
481,through,2
482,plate,2
483,served,2
484,yummy,2
485,future,2
486,changes,2
487,kitchen,2
488,views,2
489,full,2
490,cold,2
491,specialty,2
492,offer,2
493,three,2
494,pizza,2
495,spend,2
496,seated,2
497,fair,2
498,hurry,2
499,stay,2
500,organized,2
501,else,2
502,ingredients,2
503,reviewers,2
504,comes,2
505,attentive,2
506,peach,2
507,chocolate,2
508,room,2
509,filling,2
510,combination,2
511,summer,2
512,called,2
513,offering,2
514,visiting,2
515,slow,2
516,pork,2
517,texture,2
518,idea,2
519,alexa,2
520,realized,2
521,fanscarpet,2
522,thin,2
523,wood,2
524,cut,2
525,next,2
526,extra,2
527,thick,2
528,traditional,2
529,crunchy,2
530,buns,2
531,highly,2
532,belly,2
533,myself,2
534,basis,2
535,hangout,2
536,beautiful,2
537,dishes,2
538,business,2
539,authentic,2
540,help,2
541,7,2
542,enjoy,2
543,kids,2
544,thicker,2
545,might,2
546,nights,2
547,past,2
548,decor,2
549,taken,2
550,four,2
551,made,2
552,half,2
553,idai,2
554,tortillas,2
555,pick,2
556,extensive,2
557,already,2
558,update,2
559,care,2
560,interior,1
561,overall,1
562,neighborhood,1
563,albertsons,1
564,arent,1
565,slivers,1
566,smell,1
567,between,1
568,sized,1
569,mushy,1
570,gravy,1
571,dishlist,1
572,longer,1
573,arrived,1
574,waitback,1
575,section,1
576,started,1
577,building,1
578,itself,1
579,relatively,1
580,rotd,1
581,yesterday,1
582,rush,1
583,barely,1
584,noticed,1
585,radio,1
586,grateful,1
587,atmospheredecor,1
588,tucked,1
589,northwest,1
590,tucson,1
591,affordable,1
592,drawback,1
593,id,1
594,havent,1
595,holidays,1
596,weather,1
597,sucks,1
598,smooth,1
599,respond,1
600,questions,1
601,forget,1
602,employee,1
603,againafter,1
604,craft,1
605,die,1
606,looks,1
607,why,1
608,listed,1
609,page,1
610,participant,1
611,true,1
612,cheaper,1
613,cheeseburger,1
614,espresso,1
615,lil,1
616,germantown,1
617,snooties,1
618,mostly,1
619,customer,1
620,foods,1
621,underrated,1
622,alert,1
623,question,1
624,overcooked,1
625,luckily,1
626,said,1
627,convenience,1
628,those,1
629,drive,1
630,spare,1
631,bag,1
632,hotel,1
633,doesnt,1
634,matter,1
635,included,1
636,stock,1
637,thank,1
638,display,1
639,fruit,1
640,!,1
641,backgreat,1
642,specialties,1
643,mommy,1
644,frequently,1
645,whenever,1
646,shops,1
647,assured,1
648,progress,1
649,turkey,1
650,aioli,1
651,coleslaw,1
652,capers,1
653,patio,1
654,asked,1
655,crisp,1
656,lives,1
657,sugary,1
658,such,1
659,dress,1
660,booth,1
661,cool,1
662,witness,1
663,entreorder,1
664,chatter,1
665,tote,1
666,bunch,1
667,japan,1
668,prep,1
669,pastry,1
670,oven,1
671,grabbed,1
672,stuffed,1
673,nutty,1
674,chewy,1
675,refreshing,1
676,sweetness,1
677,pepper,1
678,garlicky,1
679,strawberry,1
680,salty,1
681,getaway,1
682,evening,1
683,memorable,1
684,afternoon,1
685,main,1
686,overlooked,1
687,treasure,1
688,arts,1
689,louisville,1
690,relaxing,1
691,view,1
692,lake,1
693,north,1
694,anxious,1
695,region,1
696,weve,1
697,boy,1
698,groceries,1
699,direction,1
700,sign,1
701,againthis,1
702,speak,1
703,wash,1
704,hendricks,1
705,reasons,1
706,spending,1
707,flight,1
708,festival,1
709,folks,1
710,she,1
711,talk,1
712,opening,1
713,caught,1
714,red,1
715,mary,1
716,mediocre,1
717,drumroll,1
718,please,1
719,100,1
720,soon,1
721,test,1
722,usual,1
723,action,1
724,comment,1
725,thoughts,1
726,partner,1
727,split,1
728,2,1
729,quickly,1
730,pancake,1
731,pantry,1
732,institution,1
733,passionate,1
734,scene,1
735,driving,1
736,five,1
737,especially,1
738,orders,1
739,located,1
740,coast,1
741,boyfriend,1
742,homemade,1
743,hopefully,1
744,eats,1
745,bite,1
746,reasonable,1
747,disappointment,1
748,manager,1
749,sushi,1
750,spotty,1
751,concept,1
752,candy,1
753,cookies,1
754,cost,1
755,clear,1
756,rings,1
757,walked,1
758,understanding,1
759,somewhat,1
760,blackberry,1
761,burrito,1
762,boyfriends,1
763,wedding,1
764,butter,1
765,headed,1
766,deliciousthis,1
767,packed,1
768,point,1
769,stuffing,1
770,tomato,1
771,bowl,1
772,pile,1
773,themselves,1
774,knowing,1
775,makes,1
776,daily,1
777,opportunity,1
778,sample,1
779,produce,1
780,compare,1
781,boxes,1
782,actually,1
783,decision,1
784,smaller,1
785,goodies,1
786,second,1
787,larger,1
788,far,1
789,mountains,1
790,front,1
791,waited,1
792,least,1
793,45,1
794,terrific,1
795,guacamole,1
796,smokey,1
797,expected,1
798,minus,1
799,overpowering,1
800,potatoes,1
801,seasoned,1
802,added,1
803,finish,1
804,purchase,1
805,preppy,1
806,beerswe,1
807,treated,1
808,prepared,1
809,sort,1
810,college,1
811,changed,1
812,gluten,1
813,chinese,1
814,fence,1
815,yucca,1
816,delivery,1
817,online,1
818,mail,1
819,queso,1
820,fresco,1
821,burritos,1
822,honey,1
823,apple,1
824,brews,1
825,ambiencegreat,1
826,gem,1
827,roll,1
828,owners,1
829,intrigued,1
830,ownersin,1
831,rooftop,1
832,set,1
833,areas,1
834,ensure,1
835,left,1
836,glass,1
837,tables,1
838,item,1
839,pochos,1
840,pancakes,1
841,paid,1
842,coupon,1
843,preferred,1
844,ahead,1
845,miss,1
846,taylor,1
847,beautifully,1
848,ending,1
849,simple,1
850,vegetarians,1
851,standard,1
852,jimmy,1
853,johns,1
854,fare,1
855,nothing,1
856,special,1
857,excited,1
858,today,1
859,ham,1
860,ready,1
861,guy,1
862,freshness,1
863,girls,1
864,let,1
865,fool,1
866,thinking,1
867,sunsets,1
868,bright,1
869,booths,1
870,lacking,1
871,awkward,1
872,walking,1
873,middle,1
874,nowhere,1
875,offered,1
876,weekdays,1
877,surely,1
878,openi,1
879,wife,1
880,Stay,1
881,mine,1
882,fat,1
883,crowded,1
884,mile,1
885,opened,1
886,10,1
887,ago,1
888,taproom,1
889,bartenders,1
890,job,1
891,stange,1
892,d,1
893,photos,1
894,overlooking,1
895,caramel,1
896,desserts,1
897,seems,1
898,chirping,1
899,noises,1
900,either,1
901,",",1
902,baristas,1
903,leave,1
904,mr,1
905,wizards,1
906,gatorade,1
907,stumbled,1
908,upon,1
909,brought,1
910,gotten,1
911,crab,1
912,cocktail,1
913,marinara,1
914,money,1
915,experiences,1
916,buddy,1
917,allow,1
918,early,1
919,church,1
920,730,1
921,volunteer,1
922,received,1
923,gift,1
924,smile,1
925,chow,1
926,mein,1
927,book,1
928,unlimited,1
929,refill,1
930,pay,1
931,againi,1
932,ihe,1
933,Sunday,1
934,common,1
935,sense,1
936,jalapenos,1
937,salsa,1
938,chai,1
939,fond,1
940,rate,1
941,state,1
942,shakes,1
943,hasnt,1
944,posted,1
945,lost,1
946,spread,1
947,choices,1
948,sichuan,1
949,dust,1
950,roasted,1
951,blue,1
952,goat,1
953,mostdelicious,1
954,alcohol,1
955,tad,1
956,rough,1
957,shop,1
958,cheap,1
959,surprisingly,1
960,brow,1
961,tortas,1
962,mexican,1
963,nachos,1
964,words,1
965,necessary,1
966,personally,1
967,strapply,1
968,piece,1
969,loose,1
970,edge,1
971,picture,1
972,length,1
973,combocatfish,1
974,berlin,1
975,likes,1
976,garlic,1
977,mushrooms,1
978,liking,1
979,perfection,1
980,plenty,1
981,thats,1
982,where,1
983,boneless,1
984,skin,1
985,succulent,1
986,crunch,1
987,crumbs,1
988,overly,1
989,backthis,1
990,veggie,1
991,reviews,1
992,soooo,1
993,absolute,1
994,lemonade,1
995,fans,1
996,opted,1
997,la,1
998,eggplant,1
999,among,1
1000,black,1
1001,white,1
1002,justify,1
1003,watch,1
1004,g,1
1005,despite,1
1006,being,1
1007,spinoff,1
1008,cocktails,1
1009,kombucha,1
1010,recently,1
1011,kabob,1
1012,working,1
1013,together,1
1014,worlds,1
1015,spacious,1
1016,ample,1
1017,colorful,1
1018,assortment,1
1019,delis,1
1020,regularly,1
1021,portion,1
1022,pizzas,1
1023,hit,1
1024,consuming,1
1025,joes,1
1026,consecutive,1
1027,enjoyable,1
1028,eggs,1
1029,green,1
1030,customize,1
1031,his,1
1032,suit,1
1033,taste,1
1034,methe,1
1035,disappointing,1
1036,donation,1
1037,fund,1
1038,terms,1
1039,crowd,1
1040,casual,1
1041,cash,1
1042,change,1
1043,9,1
1044,n't,1
1045,rich,1
1046,year,1
1047,necessarily,1
1048,mike,1
1049,visitthis,1
1050,rare,1
1051,welli,1
1052,most,1
1053,picnic,1
1054,parties,1
1055,top,1
1056,should,1
1057,recommended,1
1058,salt,1
1059,water,1
1060,promotion,1
1061,prolly,1
1062,charge,1
1063,old,1
1064,anyone,1
1065,wants,1
1066,worst,1
1067,cramped,1
1068,lamb,1
1069,gyros,1
1070,does,1
1071,solid,1
1072,including,1
1073,morning,1
1074,weeks,1
1075,often,1
1076,hand,1
1077,takes,1
1078,patience,1
1079,certain,1
1080,favor,1
1081,advantage,1
1082,sold,1
1083,favorites,1
1084,occasion,1
1085,downside,1
1086,market,1
1087,park,1
1088,anyway,1
1089,positive,1
1090,wrote,1
1091,diner,1
1092,hungry,1
1093,sour,1
1094,slightly,1
1095,glazed,1
1096,yumo,1
1097,willing,1
1098,answer,1
1099,questionsgood,1
1100,vegans,1
1101,vego,1
1102,nightmare,1
1103,gone,1
1104,seen,1
1105,attached,1
1106,hesitate,1
1107,ask,1
1108,paired,1
1109,everything,1
1110,tort,1
1111,30,1
1112,probably,1
1113,chefs,1
1114,futureif,1
1115,types,1
1116,hackel,1
1117,moist,1
1118,across,1
1119,unoriginal,1
1120,actual,1
1121,speakeasy,1
1122,pokestown,1
1123,juices,1
1124,salads,1
1125,pretz,1
1126,bbq,1
1127,575,1
1128,dinashyleth,1
1129,4,1
1130,boba,1
1131,tea,1
1132,cashier,1
1133,alessandra,1
1134,polite,1
1135,kudos,1
1136,heaven,1
1137,curry,1
1138,tv,1
1139,shows,1
1140,delish,1
1141,treat,1
1142,beat,1
1143,trucks,1
1144,rollers,1
1145,add,1
1146,mix,1
1147,steepas,1
1148,bonus,1
1149,american,1
1150,finely,1
1151,chopped,1
1152,calamari,1
1153,having,1
1154,playing,1
1155,games,1
1156,enjoying,1
1157,attentivei,1
1158,reflect,1
1159,futurei,1
1160,sucker,1
1161,groupon,1
1162,tarpon,1
1163,farm,1
1164,ok,1
1165,stuck,1
1166,cafe,1
1167,appetizer,1
1168,creative,1
1169,giving,1
